,Unnamed: 0.23,Unnamed: 0.22,Unnamed: 0.21,Unnamed: 0.20,Unnamed: 0.19,Unnamed: 0.18,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,dataset,PER AKS,CPD AKS,CPD HPO,diff PER,diff HPO
10,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,,,,,,,,,,,,simul_varnoise_1cp_3,0.2574426850173477,0.2368680412565565,0.2335129894121676,-7.991931780623229,1.4367731117804985
11,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,,,,,,,,,,,,,simul_varnoise_1cp_4,0.0626227306863066,0.0831814106091212,0.1359242334641554,32.829421038501664,-38.80310487014297
12,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,,,,,,,,,,,,,,simul_varnoise_2cp_1,0.1142796895469269,0.0683845235092611,0.1215842547908259,-40.16038739658963,-43.75544462816327
13,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,,,,,,,,,,,,,,,simul_varnoise_2cp_2,0.2232031193466701,0.1691156814019604,0.1716951323393526,-24.23238443218317,-1.502343661259986
14,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,,,,,,,,,,,,,,,,simul_varnoise_2cp_3,0.1045217503126835,0.1019993929493546,0.0986532454739735,-2.4132368198801712,3.3918270598242595
15,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,,,,,,,,,,,,,,,,,simul_varnoise_2cp_4,0.1043854727147888,0.0582166154148535,0.1236082752152054,-44.22919789431037,-52.90233173022048
16,16.0,16.0,16.0,16.0,16.0,16.0,16.0,,,,,,,,,,,,,,,,,,simul_noiseless_1cp_1,0.0425715012876085,0.0499475175864617,0.0499475175864617,17.326183187719035,0.0
17,17.0,17.0,17.0,17.0,17.0,17.0,,,,,,,,,,,,,,,,,,,simul_noiseless_1cp_2,0.1919121768955785,0.1348658472135283,0.1350407980536366,-29.725226718203366,-0.1295540626462088
18,18.0,18.0,18.0,18.0,18.0,,,,,,,,,,,,,,,,,,,,simul_noiseless_1cp_3,0.126839922207343,0.1054311954171619,0.1098600672396936,-16.878539830058116,-4.031375488664867
19,19.0,19.0,19.0,19.0,,,,,,,,,,,,,,,,,,,,,simul_noiseless_1cp_4,0.0332899084511277,0.0651531321652065,0.1300304196938609,95.71436268999211,-49.893930728978034
20,20.0,20.0,20.0,,,,,,,,,,,,,,,,,,,,,,simul_noiseless_2cp_1,0.0646870561820947,0.0496988000064055,0.0762299440410838,-23.170410063950207,-34.804097482190734
21,21.0,21.0,,,,,,,,,,,,,,,,,,,,,,,simul_noiseless_2cp_2,0.268889801830566,0.0801412224054703,0.0848575335110122,-70.19551434830194,-5.5579167934804445
22,22.0,,,,,,,,,,,,,,,,,,,,,,,,simul_noiseless_2cp_3,0.0526910966579181,0.072404245783398,0.1621846335254661,37.41267571912934,-55.3569014465053
23,,,,,,,,,,,,,,,,,,,,,,,,,simul_noiseless_2cp_4,0.04873177666098882,0.04231711766967097,0.1713258365674652,-13.16319541547305,-75.30021243876594
